Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,484137,-,-,-,39.73,-104.98,-7,1604,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Pressure,Wind Speed,Cloud Type
2019,6,12,19,0,17.3,24,143,34,49.45,85.93,833,1.4000000000000001,0
2019,6,12,19,30,16.6,1,4,1,51.68,91.11,833,1.4000000000000001,7
2019,6,12,20,0,15.9,0,0,0,52.36,95.87,833,1.5,7
2019,6,12,20,30,15.5,0,0,0,53.71,100.31,833,1.6,0
2019,6,12,21,0,15.100000000000001,0,0,0,53.74,104.39,833,1.7000000000000002,7
2019,6,12,21,30,14.700000000000001,0,0,0,55.14,108.03,833,1.7000000000000002,7
2019,6,12,22,0,14.3,0,0,0,56.39,111.15,833,1.8,7
2019,6,12,22,30,14,0,0,0,57.42,113.68,832,2,7
2019,6,12,23,0,13.600000000000001,0,0,0,59.78,115.55,832,2.1,7
2019,6,12,23,30,13.3,0,0,0,60.96,116.7,832,2.3000000000000003,7
2019,6,13,0,0,13.100000000000001,0,0,0,63.370000000000005,117.09,832,2.4000000000000004,7
2019,6,13,0,30,12.9,0,0,0,64.12,116.7,831,2.5,7
2019,6,13,1,0,12.700000000000001,0,0,0,67.22,115.54,831,2.6,7
2019,6,13,1,30,12.5,0,0,0,68.1,113.67,831,2.6,7
2019,6,13,2,0,12.3,0,0,0,71.43,111.13,830,2.6,7
2019,6,13,2,30,12.200000000000001,0,0,0,71.9,108.01,830,2.6,7
2019,6,13,3,0,12,0,0,0,74.22,104.37,830,2.7,7
2019,6,13,3,30,12,0,0,0,74.22,100.29,830,2.6,7
2019,6,13,4,0,11.9,0,0,0,73.63,95.84,830,2.5,7
2019,6,13,4,30,13.100000000000001,1,0,1,68.07000000000001,91.07000000000001,830,2.8000000000000003,7
2019,6,13,5,0,14.3,21,3,21,62.04,85.9,830,3.1,4
2019,6,13,5,30,16.1,48,38,54,55.28,80.74,830,3,7
2019,6,13,6,0,17.900000000000002,82,225,139,49.160000000000004,75.37,830,2.8000000000000003,7
2019,6,13,6,30,20,57,739,312,43.14,69.84,830,2.5,0
2019,6,13,7,0,22.1,68,780,407,34.12,64.2,830,2.2,0
2019,6,13,7,30,23.400000000000002,69,845,511,31.54,58.49,830,2.2,0
2019,6,13,8,0,24.8,74,880,607,26.66,52.74,829,2.2,0
2019,6,13,8,30,25.700000000000003,78,905,696,25.27,46.97,829,2,0
2019,6,13,9,0,26.5,82,925,777,23.28,41.25,829,1.8,0
2019,6,13,9,30,27.200000000000003,85,940,849,22.35,35.63,829,1.5,0
2019,6,13,10,0,27.900000000000002,87,952,910,21.25,30.22,828,1.2000000000000002,0
2019,6,13,10,30,28.400000000000002,88,961,958,20.64,25.18,828,1,0
2019,6,13,11,0,28.900000000000002,87,970,994,20.13,20.82,828,0.7000000000000001,0
2019,6,13,11,30,29.200000000000003,89,971,1014,19.76,17.68,827,0.8,0
2019,6,13,12,0,29.5,90,969,1019,19.67,16.490000000000002,827,0.9,0
2019,6,13,12,30,29.700000000000003,93,962,1010,19.42,17.67,826,1.1,0
2019,6,13,13,0,29.900000000000002,98,950,986,19.44,20.8,826,1.3,0
2019,6,13,13,30,29.900000000000002,213,453,623,19.44,25.150000000000002,826,1.6,0
2019,6,13,14,0,29.8,249,62,303,19.830000000000002,30.19,826,1.9000000000000001,8
2019,6,13,14,30,29.3,222,16,235,20.41,35.61,826,2.1,6
2019,6,13,15,0,28.900000000000002,121,5,125,21.52,41.22,826,2.4000000000000004,9
2019,6,13,15,30,28.400000000000002,108,2,109,22.150000000000002,46.95,826,2.5,9
2019,6,13,16,0,27.900000000000002,76,0,76,23.94,52.7,826,2.5,9
2019,6,13,16,30,27.900000000000002,152,52,179,23.94,58.46,826,2.5,6
2019,6,13,17,0,26.6,183,136,242,27.68,64.17,826,2.5,6
2019,6,13,17,30,25.400000000000002,125,108,162,29.71,69.81,826,2,8
2019,6,13,18,0,24.1,92,238,152,40.18,75.33,826,1.6,8
2019,6,13,18,30,22.400000000000002,57,175,85,44.51,80.71000000000001,826,1.6,8
2019,6,13,19,0,20.8,26,86,32,48.42,85.86,826,1.7000000000000002,6
2019,6,13,19,30,20.1,2,2,2,50.550000000000004,91.03,826,2.1,7
2019,6,13,20,0,19.5,0,0,0,51.410000000000004,95.79,826,2.5,6
2019,6,13,20,30,19,0,0,0,53.1,100.24000000000001,827,2.6,6
2019,6,13,21,0,18.5,0,0,0,55.79,104.32000000000001,827,2.6,6
2019,6,13,21,30,18.1,0,0,0,57.21,107.96000000000001,827,2.4000000000000004,6
2019,6,13,22,0,17.6,0,0,0,59.95,111.08,827,2.1,6
2019,6,13,22,30,17.2,0,0,0,61.480000000000004,113.61,827,1.8,6
2019,6,13,23,0,16.8,0,0,0,63.71,115.49000000000001,827,1.6,6
2019,6,13,23,30,16.5,0,0,0,64.93,116.64,827,1.8,6
2019,6,14,0,0,16.1,0,0,0,66.05,117.03,827,2,7
2019,6,14,0,30,15.9,0,0,0,66.9,116.65,827,2.5,7
2019,6,14,1,0,15.700000000000001,0,0,0,66.02,115.5,827,3,7
2019,6,14,1,30,15.700000000000001,0,0,0,66.02,113.63,827,3.8000000000000003,7
2019,6,14,2,0,15.600000000000001,0,0,0,62.25,111.10000000000001,827,4.6000000000000005,7
2019,6,14,2,30,15.700000000000001,0,0,0,61.78,107.98,826,4.7,8
2019,6,14,3,0,15.8,0,0,0,54.31,104.35000000000001,826,4.800000000000001,8
2019,6,14,3,30,15.5,0,0,0,55.36,100.28,826,4.2,7
2019,6,14,4,0,15.100000000000001,0,0,0,52.51,95.83,826,3.6,4
2019,6,14,4,30,15.5,1,0,1,51.13,91.07000000000001,825,3.9000000000000004,4
2019,6,14,5,0,15.9,21,9,22,49.56,85.9,825,4.2,4
2019,6,14,5,30,17,45,268,88,46.22,80.75,825,4.1000000000000005,0
2019,6,14,6,0,18.1,66,7,68,43.800000000000004,75.37,825,4,7
2019,6,14,6,30,20.200000000000003,111,130,156,38.45,69.85000000000001,825,3.6,7
2019,6,14,7,0,22.3,183,125,237,31.8,64.21000000000001,826,3.1,7
2019,6,14,7,30,23.700000000000003,226,191,326,29.23,58.5,826,3.1,7
2019,6,14,8,0,25.200000000000003,269,126,345,24.28,52.75,826,3.1,6
2019,6,14,8,30,26.1,321,228,477,23.02,46.99,826,3,7
2019,6,14,9,0,27,268,510,651,22.02,41.26,825,2.9000000000000004,7
2019,6,14,9,30,27.6,90,934,849,21.26,35.64,825,2.9000000000000004,0
2019,6,14,10,0,28.3,92,944,908,20.89,30.22,825,2.9000000000000004,0
2019,6,14,10,30,28.6,204,765,896,20.53,25.17,825,3.1,0
2019,6,14,11,0,28.8,344,543,852,20.47,20.8,825,3.3000000000000003,7
2019,6,14,11,30,28.6,420,344,748,20.71,17.650000000000002,825,3.4000000000000004,7
2019,6,14,12,0,28.5,227,744,941,20.72,16.44,825,3.5,0
2019,6,14,12,30,28.1,201,780,944,21.2,17.6,825,3.3000000000000003,0
2019,6,14,13,0,27.700000000000003,321,213,520,21.82,20.73,825,3.2,7
2019,6,14,13,30,27.200000000000003,85,0,85,22.47,25.09,825,2.8000000000000003,9
2019,6,14,14,0,26.700000000000003,219,17,234,23.41,30.13,825,2.5,9
2019,6,14,14,30,26.200000000000003,331,47,369,24.11,35.54,825,2.2,9
2019,6,14,15,0,25.6,356,240,537,25.560000000000002,41.160000000000004,825,1.9000000000000001,9
2019,6,14,15,30,24.8,289,371,543,26.8,46.88,825,1.8,7
2019,6,14,16,0,24.1,277,233,418,29.57,52.64,825,1.6,7
2019,6,14,16,30,24.1,208,337,385,29.57,58.39,825,1.6,7
2019,6,14,17,0,22.8,168,310,303,34.32,64.1,826,1.1,7
2019,6,14,17,30,22,120,362,245,36.03,69.74,826,0.9,7
2019,6,14,18,0,21.1,91,246,154,44.34,75.26,826,0.6000000000000001,7
2019,6,14,18,30,20,57,179,86,47.44,80.64,826,0.7000000000000001,7
2019,6,14,19,0,18.900000000000002,26,92,33,51.92,85.8,826,0.7000000000000001,7
2019,6,14,19,30,18.400000000000002,2,2,2,53.57,90.96000000000001,826,0.7000000000000001,6
2019,6,14,20,0,17.8,0,0,0,54.79,95.72,827,0.7000000000000001,6
2019,6,14,20,30,17.5,0,0,0,55.83,100.17,827,0.7000000000000001,6
2019,6,14,21,0,17.2,0,0,0,56.35,104.25,827,0.7000000000000001,6
2019,6,14,21,30,16.8,0,0,0,57.79,107.89,827,0.7000000000000001,6
2019,6,14,22,0,16.3,0,0,0,59.9,111.02,827,0.7000000000000001,7
2019,6,14,22,30,16,0,0,0,61.06,113.55,827,0.9,7
2019,6,14,23,0,15.600000000000001,0,0,0,62.68,115.43,827,1,7
2019,6,14,23,30,15.3,0,0,0,63.9,116.59,827,1.2000000000000002,7
2019,6,15,0,0,15,0,0,0,65.14,116.99000000000001,827,1.4000000000000001,8
2019,6,15,0,30,14.700000000000001,0,0,0,66.41,116.61,827,1.5,8
2019,6,15,1,0,14.4,0,0,0,67.82000000000001,115.47,827,1.5,0
2019,6,15,1,30,14.100000000000001,0,0,0,69.14,113.60000000000001,827,1.5,0
2019,6,15,2,0,13.8,0,0,0,70.23,111.08,827,1.5,0
2019,6,15,2,30,13.600000000000001,0,0,0,71.14,107.97,827,1.5,0
2019,6,15,3,0,13.4,0,0,0,70.91,104.34,827,1.5,0
2019,6,15,3,30,13.200000000000001,0,0,0,71.83,100.27,827,1.4000000000000001,0
2019,6,15,4,0,13,0,0,0,70.72,95.83,827,1.3,0
2019,6,15,4,30,14.100000000000001,2,17,2,65.93,91.07000000000001,828,1.4000000000000001,0
2019,6,15,5,0,15.100000000000001,26,247,44,63.13,85.91,828,1.4000000000000001,0
2019,6,15,5,30,16.400000000000002,45,377,106,58.11,80.76,828,1.8,0
2019,6,15,6,0,17.8,58,579,204,51.07,75.38,828,2.1,0
2019,6,15,6,30,18.8,69,671,300,48.03,69.86,829,2.5,0
2019,6,15,7,0,19.900000000000002,78,736,398,40.76,64.23,829,2.9000000000000004,0
2019,6,15,7,30,20.200000000000003,86,785,496,40.01,58.52,829,3.1,0
2019,6,15,8,0,20.6,93,821,590,38.87,52.76,829,3.2,0
2019,6,15,8,30,20.700000000000003,104,839,676,38.68,47,830,3.1,0
2019,6,15,9,0,20.8,148,789,741,39.04,41.28,830,2.9000000000000004,0
2019,6,15,9,30,20.900000000000002,107,893,833,38.800000000000004,35.65,830,2.7,0
2019,6,15,10,0,21.1,137,866,885,38.61,30.23,830,2.5,0
2019,6,15,10,30,21.400000000000002,204,762,894,37.9,25.18,830,2.4000000000000004,0
2019,6,15,11,0,21.700000000000003,312,602,875,36.96,20.79,830,2.2,3
2019,6,15,11,30,22.200000000000003,449,273,709,35.85,17.62,830,2.1,3
2019,6,15,12,0,22.700000000000003,424,285,697,34.160000000000004,16.4,829,2,3
2019,6,15,12,30,23.1,418,442,839,33.34,17.55,829,1.8,7
2019,6,15,13,0,23.5,459,283,724,31.82,20.67,829,1.7000000000000002,7
2019,6,15,13,30,23.700000000000003,426,127,541,31.44,25.02,829,1.5,6
2019,6,15,14,0,23.8,296,21,314,30.580000000000002,30.060000000000002,829,1.3,6
2019,6,15,14,30,23.700000000000003,300,43,335,30.76,35.47,829,1.2000000000000002,6
2019,6,15,15,0,23.6,338,323,581,30.57,41.09,829,1.2000000000000002,7
2019,6,15,15,30,23.200000000000003,294,318,512,31.32,46.81,829,1.3,4
2019,6,15,16,0,22.900000000000002,160,622,538,31.8,52.57,829,1.3,3
2019,6,15,16,30,22.900000000000002,115,688,476,31.8,58.33,829,1.3,3
2019,6,15,17,0,22,133,410,312,33.85,64.04,829,1.2000000000000002,7
2019,6,15,17,30,21.3,117,375,247,35.32,69.67,829,1,4
2019,6,15,18,0,20.6,91,263,158,43.99,75.2,829,0.7000000000000001,4
2019,6,15,18,30,19.400000000000002,58,163,85,47.37,80.57000000000001,829,0.7000000000000001,7
2019,6,15,19,0,18.2,25,90,32,52.74,85.73,829,0.7000000000000001,3
2019,6,15,19,30,17.5,5,33,4,55.17,90.9,830,0.7000000000000001,0
2019,6,15,20,0,16.8,0,0,0,55.300000000000004,95.66,830,0.8,0
2019,6,15,20,30,16.400000000000002,0,0,0,56.72,100.11,830,0.8,3
2019,6,15,21,0,15.9,0,0,0,57.81,104.19,830,0.8,3
2019,6,15,21,30,15.700000000000001,0,0,0,58.550000000000004,107.83,830,0.8,0
2019,6,15,22,0,15.4,0,0,0,58.52,110.96000000000001,830,0.8,0
2019,6,15,22,30,15,0,0,0,60.04,113.5,830,0.9,0
2019,6,15,23,0,14.600000000000001,0,0,0,60.35,115.38,830,0.9,0
2019,6,15,23,30,14,0,0,0,62.660000000000004,116.54,829,1,0
2019,6,16,0,0,13.4,0,0,0,64.21000000000001,116.95,829,1.1,0
2019,6,16,0,30,13,0,0,0,65.9,116.57000000000001,829,1.2000000000000002,0
2019,6,16,1,0,12.600000000000001,0,0,0,66.72,115.44,829,1.2000000000000002,7
2019,6,16,1,30,12.200000000000001,0,0,0,68.49,113.58,829,1.3,7
2019,6,16,2,0,11.8,0,0,0,70.35000000000001,111.06,829,1.4000000000000001,7
2019,6,16,2,30,11.600000000000001,0,0,0,71.28,107.96000000000001,829,1.6,7
2019,6,16,3,0,11.3,0,0,0,73.2,104.33,828,1.9000000000000001,7
2019,6,16,3,30,11.3,0,0,0,73.2,100.27,828,2.2,7
2019,6,16,4,0,11.200000000000001,0,0,0,73.4,95.83,828,2.5,7
2019,6,16,4,30,12.100000000000001,1,0,1,69.26,91.08,829,3.1,7
2019,6,16,5,0,13.100000000000001,25,95,32,65.79,85.91,829,3.7,4
2019,6,16,5,30,14.5,54,243,93,60.09,80.77,829,3.5,4
2019,6,16,6,0,16,62,529,195,55.63,75.4,829,3.4000000000000004,7
2019,6,16,6,30,18.1,64,702,305,48.72,69.88,829,2.9000000000000004,0
2019,6,16,7,0,20.200000000000003,90,689,389,40.99,64.25,829,2.4000000000000004,0
2019,6,16,7,30,21.700000000000003,73,827,505,37.39,58.54,829,2,0
2019,6,16,8,0,23.200000000000003,79,861,600,32.59,52.78,829,1.5,0
2019,6,16,8,30,24.3,84,888,689,30.47,47.02,828,1.4000000000000001,0
2019,6,16,9,0,25.400000000000002,88,906,769,27.76,41.300000000000004,828,1.3,0
2019,6,16,9,30,26.200000000000003,92,921,840,26.48,35.67,828,1.2000000000000002,0
2019,6,16,10,0,27,97,931,901,25.22,30.240000000000002,828,1.2000000000000002,0
2019,6,16,10,30,27.400000000000002,109,918,940,24.61,25.18,827,1.2000000000000002,0
2019,6,16,11,0,27.8,181,734,867,24.46,20.79,827,1.3,0
2019,6,16,11,30,27.900000000000002,336,226,551,24.310000000000002,17.6,827,1.4000000000000001,4
2019,6,16,12,0,27.900000000000002,195,818,980,24.97,16.36,827,1.4000000000000001,0
2019,6,16,12,30,27.6,158,864,982,25.38,17.5,826,1.4000000000000001,0
2019,6,16,13,0,27.200000000000003,181,826,954,27.150000000000002,20.61,826,1.4000000000000001,0
2019,6,16,13,30,26.6,378,488,820,28.12,24.96,826,1.3,7
2019,6,16,14,0,26,302,94,383,30.84,30,826,1.2000000000000002,8
2019,6,16,14,30,25.200000000000003,229,65,282,32.37,35.410000000000004,827,1,6
2019,6,16,15,0,24.400000000000002,321,363,595,36.13,41.03,827,0.9,3
2019,6,16,15,30,23.5,276,160,386,38.13,46.75,827,1,4
2019,6,16,16,0,22.700000000000003,183,100,244,42.53,52.51,827,1.1,7
2019,6,16,16,30,22.700000000000003,45,0,45,42.53,58.27,827,1.1,9
2019,6,16,17,0,21.200000000000003,36,30,49,49.480000000000004,63.980000000000004,828,1.3,9
2019,6,16,17,30,20.5,101,432,252,51.64,69.61,828,1.2000000000000002,3
2019,6,16,18,0,19.8,74,432,185,57.64,75.14,828,1.2000000000000002,3
2019,6,16,18,30,19,52,299,101,60.57,80.52,828,1,7
2019,6,16,19,0,18.3,28,171,41,66.12,85.68,828,0.9,7
2019,6,16,19,30,17.900000000000002,4,18,4,67.8,90.84,828,0.9,7
2019,6,16,20,0,17.5,0,0,0,70.07000000000001,95.60000000000001,829,1,7
2019,6,16,20,30,17.3,0,0,0,70.96000000000001,100.05,829,1,6
2019,6,16,21,0,17,0,0,0,72.53,104.13,829,1,6
2019,6,16,21,30,16.7,0,0,0,73.92,107.78,829,0.8,7
2019,6,16,22,0,16.400000000000002,0,0,0,75.55,110.91,829,0.7000000000000001,7
2019,6,16,22,30,16.1,0,0,0,77,113.45,829,0.6000000000000001,7
2019,6,16,23,0,15.700000000000001,0,0,0,78.32000000000001,115.34,829,0.5,7
2019,6,16,23,30,15.3,0,0,0,80.25,116.5,828,0.5,7
2019,6,17,0,0,14.9,0,0,0,81.26,116.91,828,0.5,7
2019,6,17,0,30,14.5,0,0,0,83.38,116.54,828,0.5,7
2019,6,17,1,0,14.200000000000001,0,0,0,83.89,115.42,828,0.5,0
2019,6,17,1,30,13.9,0,0,0,85.54,113.57000000000001,828,0.6000000000000001,0
2019,6,17,2,0,13.5,0,0,0,86.35000000000001,111.05,829,0.8,0
2019,6,17,2,30,13.200000000000001,0,0,0,88.05,107.95,829,0.9,0
2019,6,17,3,0,12.9,0,0,0,87.11,104.33,829,1,0
2019,6,17,3,30,12.5,0,0,0,89.42,100.27,829,1,3
2019,6,17,4,0,12.200000000000001,0,0,0,87.19,95.84,829,1.1,4
2019,6,17,4,30,12.9,1,0,1,83.29,91.09,829,1.5,4
2019,6,17,5,0,13.600000000000001,14,0,14,79.3,85.93,829,2,4
2019,6,17,5,30,14.600000000000001,37,0,37,74.34,80.78,829,2,4
2019,6,17,6,0,15.600000000000001,75,14,79,71.41,75.42,829,2.1,4
2019,6,17,6,30,16.7,99,8,102,66.59,69.9,829,1.7000000000000002,4
2019,6,17,7,0,17.8,108,3,109,62.64,64.27,829,1.2000000000000002,4
2019,6,17,7,30,18.6,136,4,138,59.59,58.56,829,0.9,4
2019,6,17,8,0,19.400000000000002,171,11,178,55.620000000000005,52.81,829,0.5,8
2019,6,17,8,30,19.900000000000002,135,5,138,53.93,47.050000000000004,829,0.9,4
2019,6,17,9,0,20.3,291,50,329,52.65,41.32,829,1.2000000000000002,4
2019,6,17,9,30,20.6,273,22,291,51.69,35.69,829,1.5,7
2019,6,17,10,0,20.900000000000002,300,21,318,50.9,30.26,829,1.7000000000000002,7
2019,6,17,10,30,21.200000000000003,428,221,628,49.980000000000004,25.19,829,1.9000000000000001,4
2019,6,17,11,0,21.5,453,274,709,49.08,20.79,829,2,7
2019,6,17,11,30,21.700000000000003,213,14,226,48.480000000000004,17.59,829,2.2,9
2019,6,17,12,0,21.900000000000002,124,4,128,47.92,16.330000000000002,828,2.3000000000000003,6
2019,6,17,12,30,21.8,398,241,628,48.21,17.45,828,2.3000000000000003,3
2019,6,17,13,0,21.8,438,176,603,48.64,20.56,828,2.3000000000000003,4
2019,6,17,13,30,21.6,318,54,367,49.24,24.900000000000002,828,2.1,9
2019,6,17,14,0,21.400000000000002,133,5,137,49.83,29.94,828,2,9
2019,6,17,14,30,21,80,2,82,51.06,35.36,828,1.8,9
2019,6,17,15,0,20.6,53,0,53,52.370000000000005,40.97,828,1.5,9
2019,6,17,15,30,20.200000000000003,47,0,47,53.68,46.7,828,1.3,9
2019,6,17,16,0,19.8,120,36,142,55.47,52.46,828,1.1,9
2019,6,17,16,30,19.8,150,531,430,55.47,58.21,828,1.1,7
2019,6,17,17,0,18.5,136,492,352,62.17,63.92,829,1.6,7
2019,6,17,17,30,17.7,130,298,234,65.37,69.56,829,1.8,6
2019,6,17,18,0,16.900000000000002,79,74,98,72.09,75.08,830,2.1,7
2019,6,17,18,30,16,40,7,41,76.33,80.46000000000001,830,2.2,7
2019,6,17,19,0,15.200000000000001,18,1,18,81.96000000000001,85.62,830,2.3000000000000003,7
2019,6,17,19,30,14.700000000000001,2,0,2,84.74,90.29,831,2.3000000000000003,7
2019,6,17,20,0,14.200000000000001,0,0,0,85.91,95.55,831,2.3000000000000003,7
2019,6,17,20,30,14,0,0,0,87.02,100,831,1.9000000000000001,7
2019,6,17,21,0,13.8,0,0,0,86.76,104.08,831,1.5,7
2019,6,17,21,30,13.8,0,0,0,86.76,107.73,831,1,6
2019,6,17,22,0,13.8,0,0,0,85.09,110.86,831,0.5,6
2019,6,17,22,30,13.5,0,0,0,86.77,113.41,831,0.5,6
2019,6,17,23,0,13.3,0,0,0,85.94,115.3,831,0.4,7
2019,6,17,23,30,12.9,0,0,0,88.10000000000001,116.47,830,0.6000000000000001,7
2019,6,18,0,0,12.600000000000001,0,0,0,87.73,116.89,830,0.8,7
2019,6,18,0,30,12.4,0,0,0,88.89,116.52,830,0.9,7
2019,6,18,1,0,12.200000000000001,0,0,0,86.81,115.4,829,0.9,7
2019,6,18,1,30,12.100000000000001,0,0,0,87.38,113.56,829,0.9,7
2019,6,18,2,0,12.100000000000001,0,0,0,84.89,111.05,829,0.9,7
2019,6,18,2,30,11.8,0,0,0,86.58,107.95,829,0.9,7
2019,6,18,3,0,11.600000000000001,0,0,0,85.73,104.34,829,0.9,7
2019,6,18,3,30,11.4,0,0,0,86.87,100.28,829,0.8,7
2019,6,18,4,0,11.200000000000001,0,0,0,85.92,95.85000000000001,829,0.8,7
2019,6,18,4,30,11.9,1,0,1,82.05,91.11,829,0.9,7
2019,6,18,5,0,12.700000000000001,21,4,21,80.95,85.95,829,1,7
2019,6,18,5,30,13.600000000000001,47,3,47,76.43,80.81,830,1.2000000000000002,7
2019,6,18,6,0,14.600000000000001,88,71,106,72.19,75.44,830,1.4000000000000001,7
2019,6,18,6,30,15.9,129,255,217,66.42,69.92,830,1.3,7
2019,6,18,7,0,17.1,183,127,238,60.18,64.3,830,1.2000000000000002,7
2019,6,18,7,30,18.2,212,79,253,56.160000000000004,58.59,830,1.1,4
2019,6,18,8,0,19.3,226,39,250,50.67,52.84,830,1,4
2019,6,18,8,30,19.900000000000002,251,27,269,48.77,47.07,829,0.8,4
2019,6,18,9,0,20.5,293,32,317,45.480000000000004,41.35,829,0.7000000000000001,8
2019,6,18,9,30,20.700000000000003,208,14,219,44.93,35.72,829,0.6000000000000001,4
2019,6,18,10,0,21,132,5,136,43.160000000000004,30.29,829,0.5,6
2019,6,18,10,30,21.3,83,0,83,42.38,25.21,829,0.5,9
2019,6,18,11,0,21.5,91,0,91,41.67,20.8,829,0.6000000000000001,9
2019,6,18,11,30,21.6,213,13,225,41.410000000000004,17.59,829,0.7000000000000001,6
2019,6,18,12,0,21.700000000000003,471,144,609,41.480000000000004,16.31,829,0.9,7
2019,6,18,12,30,21.6,444,115,554,41.730000000000004,17.41,829,1.2000000000000002,6
2019,6,18,13,0,21.5,397,50,444,42.79,20.51,829,1.5,6
2019,6,18,13,30,21,458,126,572,44.12,24.85,829,1.7000000000000002,6
2019,6,18,14,0,20.6,316,55,364,46.62,29.89,829,2,6
2019,6,18,14,30,20,368,164,502,48.370000000000005,35.300000000000004,829,2,4
2019,6,18,15,0,19.5,359,184,498,52.07,40.92,829,2.1,4
2019,6,18,15,30,18.900000000000002,316,250,488,54.050000000000004,46.64,829,2,4
2019,6,18,16,0,18.2,241,329,442,58.93,52.4,829,2,3
2019,6,18,16,30,18.2,221,191,322,58.93,58.160000000000004,829,2,6
2019,6,18,17,0,16.8,98,9,102,67.32000000000001,63.870000000000005,829,1.8,6
2019,6,18,17,30,16.2,110,181,173,69.93,69.5,829,1.7000000000000002,4
2019,6,18,18,0,15.600000000000001,57,65,74,75.49,75.03,830,1.6,4
2019,6,18,18,30,15.100000000000001,22,0,22,77.94,80.41,830,1.3,4
2019,6,18,19,0,14.600000000000001,9,6,9,82.25,85.57000000000001,830,0.9,4
2019,6,18,19,30,14.3,1,0,1,83.85000000000001,90.25,830,0.7000000000000001,4
2019,6,18,20,0,14,0,0,0,83.63,95.5,830,0.6000000000000001,7
2019,6,18,20,30,13.600000000000001,0,0,0,85.82000000000001,99.95,830,0.6000000000000001,7
2019,6,18,21,0,13.200000000000001,0,0,0,85.42,104.04,830,0.7000000000000001,7
2019,6,18,21,30,12.8,0,0,0,87.57000000000001,107.69,829,0.9,7
2019,6,18,22,0,12.5,0,0,0,85.27,110.82000000000001,829,1.2000000000000002,7
2019,6,18,22,30,12.4,0,0,0,85.83,113.38,829,1.4000000000000001,7
2019,6,18,23,0,12.200000000000001,0,0,0,82.55,115.27,828,1.6,7
2019,6,18,23,30,12.200000000000001,0,0,0,82.55,116.45,828,1.8,7
2019,6,19,0,0,12.200000000000001,0,0,0,78.46000000000001,116.87,828,2,7
2019,6,19,0,30,12.3,0,0,0,77.95,116.51,828,2.2,3
2019,6,19,1,0,12.4,0,0,0,74.28,115.39,828,2.4000000000000004,0
2019,6,19,1,30,12.3,0,0,0,74.77,113.55,828,2.4000000000000004,0
2019,6,19,2,0,12.200000000000001,0,0,0,73.86,111.05,827,2.5,0
2019,6,19,2,30,12,0,0,0,74.92,107.96000000000001,828,2.4000000000000004,7
2019,6,19,3,0,11.8,0,0,0,75.52,104.35000000000001,828,2.4000000000000004,4
2019,6,19,3,30,11.9,0,0,0,75.03,100.3,828,2.3000000000000003,7
2019,6,19,4,0,11.9,0,0,0,75.24,95.87,828,2.3000000000000003,7
2019,6,19,4,30,12.5,1,0,1,72.33,91.13,828,2.5,6
2019,6,19,5,0,13.100000000000001,15,0,15,70.88,85.97,828,2.6,6
2019,6,19,5,30,13.9,37,0,37,67.3,80.83,828,2.8000000000000003,6
2019,6,19,6,0,14.8,72,197,121,64.05,75.47,828,3.1,6
2019,6,19,6,30,16.5,68,655,293,57.46,69.95,828,3.2,0
2019,6,19,7,0,18.2,64,787,405,49.38,64.33,828,3.4000000000000004,0
2019,6,19,7,30,19.6,69,836,504,45.26,58.620000000000005,828,3.5,0
2019,6,19,8,0,20.900000000000002,73,874,601,39.15,52.870000000000005,828,3.6,0
2019,6,19,8,30,21.900000000000002,77,901,690,36.83,47.11,828,3.6,0
2019,6,19,9,0,22.8,79,923,772,33.96,41.38,828,3.6,0
2019,6,19,9,30,23.5,83,939,845,32.52,35.75,827,3.5,0
2019,6,19,10,0,24.3,85,951,906,30.73,30.310000000000002,827,3.3000000000000003,0
2019,6,19,10,30,24.900000000000002,85,963,956,29.650000000000002,25.240000000000002,827,3.2,0
2019,6,19,11,0,25.5,84,973,993,28.46,20.82,826,3.2,0
2019,6,19,11,30,26,84,977,1015,27.63,17.59,826,3.1,0
2019,6,19,12,0,26.5,82,980,1023,26.740000000000002,16.3,825,3.1,0
2019,6,19,12,30,26.900000000000002,166,835,963,26.12,17.38,825,3.2,0
